vehicle_name,vehicle_type,track_type,average_speed,fuel_consumption,total_steering,total_throttle,total_brake,velocity,lap time,mass,drag_coefficient,center_of_mass_x,center_of_mass_z,max_rpm,clutch_strength,gear_switch_time,front_left_wheel_radius,front_left_wheel_max_brake_torque,front_left_wheel_lat_stiff_max_load,front_left_wheel_lat_stiff_value,front_left_wheel_long_stiff_value,rear_right_wheel_radius,rear_right_wheel_max_brake_torque,rear_right_wheel_max_handbrake_torque,rear_right_wheel_lat_stiff_max_load,rear_right_wheel_lat_stiff_value,rear_right_wheel_long_stiff_value
vehicle.carlamotors.carlacola,Truck,hard,17.70530131,-0.008158033,440.2768381,80.77240424,-2.29526731,3.325154808,92.3214569,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.vespa.zx125,Motorcycle,hard,18.26807433,0.018104988,404.7605835,89.90700264,17.87286448,6.963983935,97.28095749,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.toyota.prius,Car,hard,17.92498109,0.007000391,123.3062829,74.7846088,14.16121403,5.001844502,100.1163589,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.ford.ambulance,Van,hard,18.23995477,0.007084049,353.6408412,49.52219874,16.23055209,4.166889816,36.42336685,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.volkswagen.t2_2021,Van,hard,18.43919221,0.00664234,437.0316325,43.34697302,24.13593747,5.837335376,55.55311838,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,17.34314603,0.014525491,135.8165905,109.1753813,17.3993409,4.175138292,48.34413537,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.19260149,0.024625793,9.168439399,80.7066338,7.760542709,5.534043588,95.47708731,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,18.13427792,0.006213418,213.2672783,89.21012874,28.8297341,1.977834735,85.53730452,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,18.17783996,0.000933558,239.7105732,123.4325634,20.80938746,5.666626961,64.64193229,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.volkswagen.t2_2021,Van,hard,18.36871285,0.005668057,260.0470778,91.21369221,18.21000695,4.995847975,67.89578512,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.ford.mustang,Car,hard,18.61204801,0.014877204,312.2043217,72.24677022,-4.804117007,5.84021703,22.0092886,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.toyota.prius,Car,hard,17.77168948,0.017918508,372.0116615,99.00517753,33.15320668,5.437518561,51.68523162,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,17.73232564,0.022900898,208.1171513,108.3839807,8.509581032,6.377024531,59.75290175,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,18.29670553,0.006819351,416.1066505,44.49102486,-8.595265573,4.391338702,65.32227063,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.carlamotors.carlacola,Truck,hard,18.63774506,0.014552159,321.7382747,111.5605404,-0.587929025,4.257643369,98.97247905,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.lincoln.mkz_2020,Car,hard,17.83287171,0.024760144,395.5195904,180.7718707,-0.771270972,3.385948928,69.020549,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,17.76201156,0.013776878,491.8067146,94.75934871,20.01322549,5.107036167,48.26970133,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.vespa.zx125,Motorcycle,hard,18.90141971,0.002305444,288.0954334,74.49134006,22.89948331,4.65118204,64.06191387,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,19.54263477,0.001316063,232.8288395,113.0292957,4.186495184,4.813634613,86.01921526,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,18.38558968,0.004308465,320.2293796,143.0435638,7.911091142,6.155381781,79.45642711,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,hard,17.60564414,0.006150941,294.6353659,107.5783914,9.271694799,4.797256634,73.93873986,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.audi.tt,Car,hard,18.33467216,0.01389835,327.289642,90.58792769,22.21876215,6.659619992,64.41747319,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.02940298,0.023928799,147.9006926,67.28677717,19.9442101,8.035211692,94.21218371,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.volkswagen.t2_2021,Van,hard,18.65415547,0.00379415,129.9940588,146.0802272,2.257857818,4.384918425,84.40143591,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,18.43032547,0.02452397,506.1362737,91.32185439,16.52115679,5.269598588,53.83805206,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,17.63734479,0.010967399,256.4309247,118.157971,-11.44495298,3.19873413,73.06494557,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,hard,17.64904296,0.012245275,344.3765271,60.4041097,24.63396894,3.695608481,25.7557448,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,18.15825672,0.014603572,251.3547411,109.2595062,13.91644288,6.156341639,93.67861483,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.72526986,0.01657952,344.2841882,132.5524899,26.33693444,4.801168731,46.4075902,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,17.36534449,0.017573508,430.5152831,146.9459818,-9.362813448,4.766968166,5.172902897,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.ford.mustang,Car,hard,17.88558749,0.008456997,217.3188993,61.90930572,8.377459852,2.822245712,30.94208273,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.dodge.charger_2020,Car,hard,17.74330233,-0.000224997,474.3974825,49.08369772,25.17678887,5.277772684,30.37479777,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,18.52893413,0.004418175,414.7644922,77.62634101,-1.423597586,3.669233787,70.31827362,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.12543705,0.009565503,221.7513111,86.55280704,26.97022688,5.445664849,52.21201646,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.ford.mustang,Car,hard,17.59313924,0.011906655,258.6028229,124.6354349,11.78377973,5.021559056,86.76922221,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.nissan.patrol_2021,Car,hard,18.35278844,0.011885205,157.6278828,103.88538,1.70839505,2.633432766,39.37784988,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.carlamotors.firetruck,Truck,hard,17.95758662,0.006718328,320.3123255,58.46740589,26.58780532,3.053936526,31.76096368,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.kawasaki.ninja,Motorcycle,hard,17.19850448,0.018380553,459.3050887,113.1352494,9.867109172,3.472633064,76.27534752,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,17.76823147,0.014954799,452.3496052,148.2858273,24.98496948,3.72041495,-1.799601104,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.vespa.zx125,Motorcycle,hard,17.53546534,0.011570745,306.1359539,99.02590032,35.43796748,6.380108385,72.89926872,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,17.11514438,-0.000563681,274.9679108,101.0284852,17.61355367,5.13126869,73.13774996,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.mercedes.sprinter,Van,hard,17.75916647,-0.002035993,367.3470448,112.1579194,9.99637228,4.523596894,46.89366311,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.mini.cooper_s_2021,Car,hard,18.12479266,0.016309266,343.0088674,73.79089122,20.46881736,2.511503922,14.85441411,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.yamaha.yzf,Motorcycle,hard,18.82418064,0.001749009,283.3062654,138.9152816,30.5704123,5.207678099,51.57308344,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.carlamotors.firetruck,Truck,hard,17.52320639,-0.000154905,417.8515516,79.28875251,24.86194866,3.688605693,45.54837911,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.volkswagen.t2_2021,Van,hard,18.76497783,0.018109903,328.6158693,54.92270302,34.50415547,3.9077506,43.77024256,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,17.38382431,0.0149052,193.3778814,69.77817684,25.43316559,2.895310254,78.14745288,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.carlamotors.firetruck,Truck,hard,18.2085704,0.002205852,58.20834432,100.1415768,5.761125393,4.582123594,68.217565,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,hard,18.30125944,0.010674987,126.9717782,157.4460519,14.86502528,3.065932884,93.13881659,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,17.59033207,0.00965872,298.4653352,115.7429903,4.733387233,4.865479273,55.69372805,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.ambulance,Van,hard,18.06185177,0.023011159,337.1025123,88.13290743,17.48802335,5.305412125,90.53085283,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.ambulance,Van,hard,18.51481336,0.017277147,397.2007273,83.5101005,-0.952992565,4.42549057,23.97778294,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.mustang,Car,hard,18.90104071,0.019570321,64.18204826,85.27294278,-3.005772434,6.0039075,84.39922255,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,hard,17.61236245,0.008260484,343.8275745,89.76583858,5.858895135,4.48048683,81.08816868,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.toyota.prius,Car,hard,16.7892423,0.029059333,177.5661098,45.13078464,-2.384437851,4.3342584,57.93843732,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.mini.cooper_s_2021,Car,hard,17.56307177,0.03003988,143.908611,138.1797436,16.90571758,5.245262224,42.49802009,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.lincoln.mkz_2020,Car,hard,18.88738106,0.006985501,395.9674937,83.0052113,26.04569347,5.083710516,43.00319246,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,hard,18.21480968,0.010031455,296.5518773,78.89471349,1.183674901,2.500605285,95.26802737,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.tesla.cybertruck,Truck,hard,17.86609391,0.010927845,238.0182818,72.30273267,10.22934086,6.469863005,74.56648354,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.81578831,0.02265298,403.723162,101.6671332,6.094058889,5.520720208,53.85863909,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,19.07380241,0.015583875,330.0781787,43.96876874,5.233239458,4.494940841,47.26710102,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,19.29291105,0.018994599,202.3496462,96.39194624,2.234366548,5.00659581,100.8978884,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,19.99166941,-0.003330404,164.7560623,97.51980734,-4.807446033,3.81712498,112.6243607,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.lincoln.mkz_2020,Car,hard,17.52589296,0.012757371,400.027337,116.532172,22.02672299,5.239681333,124.2434383,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,hard,18.78011695,0.005116997,277.2090632,115.0346717,-5.80377032,6.072147946,106.3350832,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.toyota.prius,Car,hard,17.434845,0.008478305,121.3355885,111.5862326,5.899713574,4.083663926,65.99405492,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.mini.cooper_s_2021,Car,hard,17.99894802,0.016509257,201.4084224,105.9651456,11.99334335,5.03802641,60.89384087,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.mustang,Car,hard,18.15659265,0.010648125,420.5219447,96.86921808,22.82760318,5.804126739,93.77331844,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.mini.cooper_s_2021,Car,hard,18.23535639,0.005952625,411.4984648,100.6492916,11.29259203,5.265598665,67.55978631,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.mustang,Car,hard,18.02315443,0.013754087,272.0634624,95.43990508,26.30054206,4.426947082,66.65406761,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.tesla.cybertruck,Truck,hard,18.26871331,0.0133256,231.758601,47.6415604,15.68867797,5.602739803,110.8974215,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.mercedes.sprinter,Van,hard,18.69219516,0.012845819,206.1320499,104.615105,14.48728526,2.553020042,77.50633881,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.toyota.prius,Car,hard,17.61502559,0.00711989,418.414983,50.48916157,15.23337515,4.504177287,40.96775986,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.volkswagen.t2_2021,Van,hard,19.22232856,0.025058785,364.2339121,25.57788629,-8.720694889,3.576160066,82.9354069,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.volkswagen.t2_2021,Van,hard,18.3421505,0.014202673,363.2332107,92.88821995,30.3075006,3.383983465,91.42877117,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.nissan.patrol_2021,Car,hard,18.08579781,0.008389614,190.4616032,106.1695729,13.55473657,4.573374446,58.09325315,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.ford.mustang,Car,hard,18.30276393,0.007109667,385.2922768,38.34846716,-13.07657109,4.201313417,35.43199755,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.nissan.patrol_2021,Car,hard,16.59094254,-0.002893541,360.7521471,119.0283436,23.31994072,4.56227682,63.29119698,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.tesla.cybertruck,Truck,hard,18.75906556,0.001928842,322.0868852,135.8277415,11.8363664,5.560673602,69.53997004,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.38637715,0.010139461,335.5696003,141.3801357,19.67355177,5.563450038,72.34895168,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.carlamotors.firetruck,Truck,hard,18.44060903,0.014269752,430.4428714,136.686415,8.312586071,3.776640224,72.53269402,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.lincoln.mkz_2020,Car,hard,17.72238032,0.003350156,278.6467271,95.98689812,13.6385564,4.711316359,58.36953008,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.audi.tt,Car,hard,17.88871334,0.018999852,193.2283513,87.03153916,19.20001427,3.198965528,44.04437064,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,19.01846511,0.02184124,352.9775759,88.80062089,-3.332810507,4.595077543,96.78800264,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,hard,18.43275735,0.01349782,411.8144199,117.6778372,-5.366020216,5.118568418,90.81283961,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.ford.mustang,Car,hard,17.41469345,0.004029894,401.8442787,86.76958813,4.925033222,6.204671226,81.96541124,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,hard,19.11623643,0.003241685,271.5679895,97.97468669,11.65839297,4.797163333,64.89611428,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,18.96906093,0.008052006,412.9643305,48.53117522,3.373541243,5.525581309,40.96687985,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.yamaha.yzf,Motorcycle,hard,17.88485944,0.021201121,501.7557449,21.11788437,10.33721929,3.909169664,64.11869586,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,17.19423983,-0.000135664,433.800676,89.75045286,0.971100707,3.744246449,97.70069795,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.yamaha.yzf,Motorcycle,hard,17.55482437,0.021783848,377.5141932,83.33538806,11.55543419,5.418156656,83.83723858,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,17.74831112,0.020937285,277.5943989,86.17944301,12.09157512,5.426108118,104.2785654,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.ford.mustang,Car,hard,16.81425845,0.006811752,268.4191442,57.02184986,4.607294702,5.395233342,52.82457361,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.ford.ambulance,Van,hard,18.16191507,0.006274203,239.3653275,116.2392855,30.44069222,3.918671606,65.20333815,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.tesla.cybertruck,Truck,hard,17.99887113,-0.005216546,156.2652462,169.0335575,14.51589032,4.275007418,44.1745669,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.ford.ambulance,Van,hard,18.21094536,0.028232223,276.2849238,108.4413502,17.02837342,3.102964541,-4.605902765,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,18.72945824,0.021325035,211.5348208,95.90476595,2.711725193,6.028927625,51.08161206,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.vespa.zx125,Motorcycle,hard,17.99040728,0.003891055,272.5474376,100.2140388,16.69350358,3.091768676,59.25126864,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,18.67198682,0.026310474,248.8770049,84.9421988,-1.342162105,1.702818702,74.66145608,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,18.04716658,-0.000668479,311.8720071,101.1136308,16.32228908,7.177970321,44.91643291,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,18.64356806,0.013400211,278.2463824,91.86616027,16.44394703,4.925514588,53.54005503,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.carlamotors.carlacola,Truck,hard,18.12622923,0.011846229,343.4091819,64.54868039,18.51492509,4.080378402,76.38354876,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.67343382,0.01251225,438.2700514,76.5220844,19.08592539,3.677917166,81.60115905,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,18.14002115,0.012497689,295.5195278,123.9061037,16.87780912,3.771435479,71.24476541,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.mercedes.sprinter,Van,hard,17.80383838,0.011751943,326.3462128,83.07655164,29.59269754,3.431336359,52.97140326,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.kawasaki.ninja,Motorcycle,hard,18.55769777,-0.006916858,299.8527554,66.12173642,19.4442818,2.418347103,75.17814068,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,18.47992448,0.027780407,254.1306844,80.109243,9.084157064,3.852320145,90.8857644,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.ambulance,Van,hard,18.19141584,0.00935183,183.0246503,59.57359203,22.53626497,3.590206843,116.6849665,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.mercedes.sprinter,Van,hard,18.40964665,0.023260999,434.2974451,57.15399973,18.18388645,3.677172349,30.03323819,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
